station,line_number,passengers_sum_for_every_day,station_number,passengers,line_name_АРБАТСК-ПОКРОВСК,line_name_БКЛ,line_name_БУТОВСКАЯ ЛИНИЯ,line_name_ЗАМОСКВОРЕЦКАЯ,line_name_КАЛИНИНСКАЯ,line_name_КАЛУЖСКО-РИЖСКАЯ,line_name_КОЛЬЦЕВАЯ,line_name_ЛЮБЛИНСКАЯ,line_name_МЦК,line_name_НЕКРАСОВСКАЯ,line_name_СЕРПУХОВ-ТИМИРЯЗ,line_name_СОКОЛЬНИЧЕСКАЯ,line_name_СОЛНЦЕВСКАЯ ЛИН.,line_name_ТАГАНСК-КРАСНОПР,line_name_ФИЛЁВСКАЯ
борисово,18,1030111,164,11991,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
шипиловская,18,960681,165,5673,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
зябликово,18,939388,166,13264,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
новокосино,14,987974,167,12817,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
алма атинская,9,1066641,168,10882,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
пятницкое шоссе,12,1043525,169,2691,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
жулебино,16,924377,170,15128,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
лермонтовский проспект,16,919437,171,14336,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
котельники,16,968015,172,12130,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
битцевский парк,1500,985015,173,8101,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
лесопарковая,1500,1029489,174,7806,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
деловой центр,1691,1025400,175,12867,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
спартак,16,980418,176,11628,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
тропарево,8,946476,177,9533,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
румянцево,8,989343,178,6899,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
саларьево,8,989598,179,5122,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
шелепиха,1698,1063306,180,3232,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
панфиловская,1698,1042344,181,8669,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
стрешнево,1698,990530,182,10580,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
балтийская,1698,1036688,183,12127,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
коптево,1698,956905,184,9110,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
лихоборы,1698,1007463,185,12887,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
окружная,1698,986286,186,15110,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
локомотив,1698,1021796,187,10640,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
измайлово,1698,952654,188,10321,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
андроновка,1698,1014822,189,13761,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
угрешская,1698,889901,190,19239,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
зил,1698,934525,191,16260,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
хорошево,1698,1050723,192,10218,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ростокино,1698,952708,193,4912,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
белокаменная,1698,1045003,194,8671,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
новохохловская,1698,948318,195,16163,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
верхние котлы,1698,1016424,196,14704,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
крымская,1698,1025875,197,8718,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
нижегородская,1698,945880,198,1607,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
лужники,1698,1061512,199,18756,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
москва сити,1698,994590,200,6591,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
зорге,1698,973157,201,3057,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
площадь гагарина,1698,1007367,202,14272,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
бутырская,14,894240,203,3962,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
фонвизинская,18,940759,204,2196,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
минская,14,993240,205,18923,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
ломоносовский проспект,14,914226,206,16358,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
раменки,1691,998387,207,13627,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
петровский парк,1749,954547,208,10991,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ховрино,9,1067267,209,2746,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
